final_eq,max_dd,min_eq
158858.54528679684,-2319.4232783476764,4991.7599999999975
149474.43209531,-1599.360000000117,4882.999999999976
133805.1435786724,-965.5200000000114,4822.800000000003
170666.83316952712,-1236.3200000000652,4921.639999999988
153717.25168276695,-1393.3023211255568,4629.07999999996
161294.2862955898,-1148.9600000000064,4971.319999999986
152467.22685727253,-822.4548296196081,4975.277808075317
142322.9564936732,-1483.1102359200595,4588.408121413903
151109.96592552587,-1284.6183783134911,4838.319999999998
157942.3472242025,-977.6765138218179,4979.519999999996
147714.96917901607,-1286.4514965378912,5128.879999999979
156588.5685483186,-1455.7148026376963,4967.519999999998
148680.58324858142,-1589.7047362300837,4963.8
158369.31557660058,-1422.8164221948718,4929.279999999997
136556.88099127455,-1341.6800000005605,4988.76
139196.79510000284,-2154.3267245069583,4919.680000000008
143401.5155121514,-1615.0373407149455,4982.520000000007
143970.76206498468,-1323.3477611403214,4982.279999999997
141575.7596494429,-1928.641232091235,4887.520000000005
165306.86794270837,-1180.6444137087674,4848.639999999986
160565.96593559548,-842.3551257810323,4975.759999999998
156823.92868901454,-1362.12328520367,4948.102406466128
163506.0762890142,-996.9173407150811,4951.319999999991
164646.95885579166,-1085.7199999999957,4858.879999999988
132202.2120994709,-1049.195125781429,4880.9199999999955
155142.90248277696,-1115.8984477874692,4916.319999999998
156394.2072132495,-1567.622097195228,4979.520000000008
138651.1234089381,-2131.323615751069,5009.759999999997
177091.3600801407,-1377.880000000081,4669.621621686647
140343.32296195658,-1414.6580914008373,4908.559999999997
153166.0949753018,-1538.247068437733,4939.799999999992
161313.10556847576,-963.4564560020517,5049.559999999994
157154.80641936057,-1035.0627961079445,4892.039999999989
144742.8532471021,-1286.4400000001042,4938.800000000009
155911.20732072112,-1482.2400000000116,4799.630610725283
139611.61934231152,-796.8400000001857,4621.60000000001
145818.31564987122,-1624.6399999996647,4953.04
162494.61793188233,-1153.6000000001804,4940.079999999989
156318.67108266335,-1415.0399999999936,4717.719999999965
162735.9114950132,-1100.6589578462008,4716.116323745271
153433.59513470624,-1234.9600000000137,4911.799999999993
152183.81953990177,-1638.3783783133222,4684.655438579682
147506.58033782605,-1648.1017029186478,4871.5999999999985
159252.81674995844,-1268.3600000000442,4317.117782505644
152363.47431175763,-1355.6887486851247,4634.184858885923
164884.6315131739,-1450.4218480316486,4989.759999999999
149147.1211861749,-1015.0980297253591,5001.759999999999
136325.22515333138,-1482.705997247147,4967.622328050321
138535.5396211556,-1301.077952892032,4785.405254118684
152129.43257103764,-1273.9195824612398,4537.181621686628
146993.68488795336,-1595.1274392143823,4944.759999999999
137955.21545217367,-1517.120000000068,4991.559999999994
140179.05873861798,-1678.2069633537903,5014.82797651202
157041.5789185855,-1391.06844394144,4981.0399999999945
154674.2756016893,-1301.2938361529377,4823.218045072603
161279.1425655152,-705.4800000000978,4990.519999999998
144534.46900468384,-1248.5876633063017,5048.279999999978
176879.72698987747,-913.5128400406102,4748.199999999979
143042.7792492071,-1307.6749994206039,4654.792787048222
179428.4907890443,-1218.240000000049,4998.76
145773.65456602,-1467.9823484485678,4989.760000000004
161293.3735946587,-1137.5309800977484,4932.439999999913
148474.568261524,-1555.6700475487742,4822.610112668017
143043.95158053405,-1937.244481738715,4975.799999999996
142474.3772356189,-1466.2800000003044,4908.76
175293.21817042812,-1501.3553081349528,5019.519999999996
142630.589468771,-917.8817819778778,4700.279999999993
145692.03568033327,-1223.4000000000233,4650.750662732941
161725.695664495,-891.3200000000506,4971.519999999997
152842.1336953333,-1202.9535634127824,4992.759999999998
156471.84189470066,-1194.0964221939503,4991.759999999999
157011.22561768495,-1034.6890102498874,4994.039999999999
151485.8163357814,-1141.4005268909386,4975.519999999995
152988.66462533764,-917.258378313185,4906.359999999984
146994.61910361954,-1117.5230848180363,4641.468855429088
171713.1707444019,-992.3694548755302,4368.524986661703
135428.64848079998,-1200.1167566269287,4931.760000000011
171180.4024418004,-872.9562137399043,5002.760000000001
135427.84730392066,-1034.0964455560024,4967.519999999998
145877.26224026905,-1758.3305584044429,4710.233339202139
163575.80298470226,-972.933836151904,4954.280000000002
151691.42534805273,-899.7232852039742,4282.443680015813
159802.6885023859,-1345.4000000000233,4962.319999999994
181052.6286415604,-891.5465612622211,4894.489369374194
149792.59957583452,-1393.1999999999898,4592.542105013406
144434.0586105094,-1079.160207287423,4998.679999999999
137159.2798298707,-998.9525472185996,4856.399999999984
154345.5666441311,-1105.5012078848267,4948.039999999995
150791.33608935386,-1429.663027905568,4903.15999999997
157735.79189515795,-925.5984896216978,4791.408793872617
162964.43716301923,-1177.3973407148806,4897.799999999998
157706.68544122568,-1377.4400000002352,4968.279999999992
174860.03388162184,-1162.1599999996834,4963.039999999995
154857.64713771016,-1553.6675473091673,4798.319999999902
145168.89105371688,-1301.2320267200703,4479.110793192285
154299.9130669421,-1636.1437938663294,4984.799999999999
152722.69536474827,-1039.5444188353795,4774.8399999999965
153371.65465948958,-1236.7600000000384,4968.8
150207.8813239752,-1414.4400000000132,4941.896565153691
140093.36572249347,-1222.760000000082,4994.759999999997
143928.3181180021,-1275.0917861062553,5009.759999999997
155099.64137405978,-1400.9834348463482,5018.5199999999995
156153.69758974077,-1480.9380023465783,4967.039999999998
156685.2004159749,-1118.8465963017952,5053.7599999999975
137440.40220207424,-1276.860771660984,4850.417203892131
158362.2123676863,-1199.3999999999905,4895.280000000005
168706.74262496678,-1328.6724311152939,5152.759999999997
169603.8395852934,-1417.46313252845,4919.560000000008
144727.95431511858,-1321.6555907182483,4826.359999999991
167930.37425305936,-1091.6090102504531,4966.039999999997
157010.39526454682,-1160.4799999997485,4757.132336693739
142542.90959375116,-1639.3494706403726,4907.717556383687
146330.7881992463,-1680.6351257816132,4909.0399999999945
154973.0454713069,-1676.5200000003679,4927.119999999956
144302.40294167973,-1016.9548990728945,4905.559999999993
164539.3011747348,-1140.320000000007,4850.719999999972
157906.40268946704,-964.8727679518051,4958.039999999991
150057.37817860424,-1275.608711775225,5014.071281514858
145909.83800399938,-1180.5200000000768,4819.119999999985
168770.00173253406,-788.795888460867,4938.5199999999995
151480.0719225357,-1076.7057063906977,4607.131354926053
117377.91343354304,-1476.2400000000162,5117.759999999998
151410.90059265238,-1060.479999999996,4987.039999999996
156742.86678308985,-1160.4587341276347,4812.588288831767
140903.98608775012,-1381.4707947689167,4587.639999999998
142009.85784301176,-1215.3200000000506,4940.599999999981
150847.05197465688,-2102.8400000001566,4973.519999999997
127849.06194929522,-1430.470874143517,4947.799999999992
158165.06904163593,-1804.280000000319,5234.840000000001
161374.773608838,-1096.6808261211554,4990.439999999985
170450.9224518935,-1369.8800000000483,4965.076889229979
133596.7651155968,-1488.3121337691264,5011.7599999999975
157838.37396834604,-1059.479999999996,4912.566744117351
157901.6013782582,-1350.072797843095,4859.79999999999
162284.86011654855,-1436.9438026015705,4934.760000000013
149736.86198540553,-1577.9200000000856,4547.066163847373
162246.90266926654,-1150.2823548827437,4992.759999999998
176744.9048468311,-1202.8799999998882,4949.799999999999
137951.81445217505,-2378.000000000029,4890.920000000005
146891.87981382717,-1380.5600000002305,5018.7599999999975
164328.40244201192,-1252.0417819779177,4906.712863757186
149531.50689211022,-1202.6054629944192,4980.759999999998
148335.24901478938,-1198.120000000039,4802.420038521638
153512.8826080141,-1399.0043862118328,5076.760000000002
151342.25203957435,-1165.6324311150747,4729.230179140899
137366.70502652146,-1628.3200000000215,4801.359999999998
160110.92191561856,-1105.3600000000297,4807.319999999964
155128.25593241426,-1651.224758605851,4959.040000000013
154134.8299387629,-1242.273806078665,4987.759999999998
139438.03062483337,-1685.4400000000678,5117.679999999984
159553.45026720787,-1387.0799999998708,4994.760000000004
156813.8969323566,-1176.0226116302074,4957.519999999998
145449.34761144462,-1289.0648991319176,4975.759999999998
151985.65799084312,-1309.8000000000393,5081.4260803225725
146255.15777871956,-1278.3200000002107,4975.879999999977
157643.454644115,-1531.5111577952484,5044.519999999996
147958.62633020434,-1027.2134309313587,4975.520000000009
145688.55699872132,-1448.999999999991,4784.68
157507.36337820458,-1133.560000000085,4946.279999999995
156151.72972576215,-1653.1611537977515,4967.665099176369
143781.27730278161,-1392.0400000000373,4806.521170576769
135430.4389256608,-1251.5314965379148,4805.359999999993
149395.60923758772,-1186.532480144273,4991.759999999999
138733.61767319922,-1327.4173456943972,4999.759999999999
151925.6376381233,-1207.484884301928,5071.358784052652
163214.48055145878,-867.8282083012746,4951.789441594741
157231.45306907647,-1005.0800000000036,5206.120000000001
168656.23316394666,-1203.2095120541344,4906.877782505667
159236.40094114127,-970.709296223722,4542.477467967974
157057.11230931076,-898.3200000000652,4961.760000000011
152596.68368992486,-956.6756819158036,4382.288562037539
139052.7156965495,-1499.6800000000003,5065.759999999998
163074.74985521554,-1345.5600000000559,4977.519999999996
155303.27933817057,-1157.4736410256883,4898.399999999959
151428.9984366123,-1287.1154685960064,4934.559999999991
162557.67969229308,-1668.1199999994133,4890.040000000003
135536.2431133535,-1403.252462776043,4901.639999999985
154580.05221141508,-1225.3222174943294,4442.3672953763535
158625.57643619465,-1069.9599999999919,4946.919999999997
157137.27798534572,-1272.5289169897296,4964.519999999996
139798.57285689216,-1127.199999999997,4992.759999999997
141180.0508639967,-1114.4424436167465,4953.079999999991
159133.55762202054,-1654.6305082354957,5034.520000000003
153738.33440654373,-1136.5600000004197,4979.280000000002
146971.47872278994,-1518.7729090464272,4837.159999999987
160452.70216469868,-827.919999999518,5073.92
160921.44221119155,-1098.9912098158093,4966.279999999995
148450.54994178016,-2444.0800000004674,4963.519999999997
147383.89533575668,-1456.3501589555817,4982.519999999998
160286.77210516922,-1352.4070684374865,4842.239999999971
129954.64339101882,-1758.4347402907588,4863.84
141521.78911463806,-1265.5961298244365,5078.279999999992
144255.3041881565,-1268.8242576137127,4899.905632577134
138549.05363002553,-1233.7600000001403,4946.199999999968
156981.11843984164,-1797.5400814501481,4993.04
149869.0540750957,-973.4799999999977,5007.279999999999
148451.60517322112,-1556.5438742366387,4870.680000000004
159486.1396374048,-1319.9822040623403,4670.220152095016
143667.3581048933,-1118.827094704393,4823.0800000000045
150414.71651123822,-1404.9099188413602,4890.319999999994
145082.91475387118,-1136.4530406301492,4919.519999999999
161543.32960660642,-869.600000000064,4985.519999999998
153420.4686941015,-1274.0412159480184,4830.439999999982
175158.7378123109,-1079.5050391111508,4996.279999999998
149436.47911047566,-1220.6615899431054,4946.760000000011
160085.54687198327,-1208.086258935713,4905.8399999999865
144676.48849814892,-918.1927831140783,4810.848316701425
157171.97447767638,-1085.4399999999441,5285.319999999987
145500.4427085866,-1117.871742308751,5020.76
173156.51364788628,-1194.4583168094832,5143.399999999982
158439.8075616595,-889.2928073726071,4839.423303883464
158851.7018350126,-1321.0400000000373,4987.760000000001
152130.8010205161,-1142.2209490753885,4787.560000000002
154765.83107174013,-1915.4147818366764,4787.319999999968
154707.00804953396,-1389.160000000149,4545.59624710545
170158.31680322762,-1793.8234421815723,5007.759999999998
171879.77115311584,-1218.2959527140483,4975.519999999998
156666.99920284946,-1188.7810620073215,5063.319999999984
156364.85833242285,-1438.7199999995064,4751.2783969986185
157343.90913670245,-1069.6959039175854,4927.879999999987
137983.32584446447,-1612.4400000001187,4994.759999999999
155619.071894954,-1548.807264295152,5022.279999999997
150395.2767426274,-744.8596242675885,4787.080000000005
151226.82970132638,-1301.4026888215449,5006.519999999994
151759.6986014788,-1062.5844188352057,5187.760000000006
142831.42510454988,-1215.4681540625024,4112.715763385745
131926.1880118221,-934.2800000002026,4695.272613021538
155802.90190706428,-1514.8242576136035,4971.039999999997
139818.9345600434,-1198.8800000000065,4895.319999999987
152257.4363713408,-1297.5810548723603,4718.719999999997
155248.37854357655,-1116.9765918868306,4993.760000000002
147522.23019728088,-1073.8636132208194,4920.124574620045
157552.02883499366,-1444.914179539308,4869.832613021544
163684.82978062192,-1695.9599999993225,4994.760000000004
152177.48137841345,-1244.955888460776,4647.599999999993
145415.34329262353,-1232.760000000002,4966.519999999999
165187.0262052627,-1889.640000000145,5042.039999999994
144945.12397796792,-1229.480000000127,4354.111117002757
154647.91673353908,-956.0024718555687,4637.199999999992
167355.99021591258,-1012.1334859935596,4599.329369374152
152750.1657366653,-1391.2817819778793,4917.630545123774
153896.27289911825,-1359.1842363901524,4983.759999999996
144395.74035245832,-1208.6716003677575,4942.8399999999965
158489.99236069422,-1137.4926744776894,4982.519999999998
158104.83369298064,-1417.2364423231957,4903.815858621101
139947.66731428014,-1177.4469030214968,4981.560000000001
159052.61003018188,-1258.6800000000221,5057.279999999994
134180.00309592782,-1474.0055026760674,5015.759999999998
175256.45353555572,-1980.5835346833337,4991.7599999999975
159649.26233748635,-1098.5200000000623,4870.359999999987
142119.40593116885,-1473.1138991927437,4989.759999999999
165334.0740980533,-1091.7199999999866,4933.279999999993
130634.86593272406,-1564.2291248824913,4968.039999999995
145546.48188783892,-845.4000000002561,4932.860038521557
151445.98171080858,-1778.6942669453638,4981.7599999999975
151449.80166656463,-1458.5600000000195,4781.479999999961
151550.19232455993,-1041.9632011389767,4982.52
148706.77958678492,-1219.2836762538936,4943.559999999992
157281.89168484617,-1176.3173407149297,4744.079999999987
157440.34929752172,-823.404829384468,4980.039999999991
173619.89500380785,-1106.6799999999857,4925.138552281526
148813.29459639505,-1853.5816945624974,5380.479999999967
171923.85771787542,-1033.679999999702,4929.0799999999945
137815.14262255369,-1413.720000000263,4800.8399999999865
160822.04398643572,-970.4918894087423,4895.879999999982
153328.3681938532,-1316.974900823814,4891.839999999997
147888.2894457972,-1749.2266728252143,5121.151083010361
139624.11845055263,-1347.799999999982,4923.159999999979
150348.55991399038,-1146.0244345971441,4582.440845796642
126319.66247048823,-1454.1501589560357,4864.599999999982
149414.97268386406,-1079.5427961083042,4447.47999999996
144233.04643341491,-898.1199999999881,4949.940513280029
161293.67562797642,-862.1044188351807,4987.159999999978
165060.96833821887,-1075.6172905740823,5185.759999999998
150236.25905812456,-1898.8805290317541,4984.519999999999
153733.1128040998,-778.1635429937305,4926.359999999993
148887.19763759206,-1241.9200000002456,4940.039999999994
149229.34851862778,-1203.4786903803142,4916.83999999999
148328.7164027669,-1696.7231529628189,4989.759999999995
139155.47377841326,-1111.87999999999,4812.279999999946
140442.0968864992,-1177.8800000000092,4997.759999999997
144438.88852684325,-1005.6234348462895,5002.039999999994
139150.57846408943,-1453.1200000007375,4994.638218022114
154979.6233860475,-1646.7249831169029,4906.953339202211
141865.22058062936,-1160.7457647885458,4706.95999999996
153477.1993458707,-1313.3883996361692,4776.559999999999
174461.4013555024,-1115.6800000000076,4736.599999999905
156422.9629046298,-1147.1599999999999,5021.7599999999975
144028.9002568611,-1246.095821285111,5006.520000000001
163690.92057506138,-1722.7664318561729,4991.7599999999975
150737.91631944486,-1547.0858826556214,4269.840000000006
163365.57625706127,-1344.558423309907,4957.347192626878
144612.71086925297,-1353.2932438845237,4972.039999999996
162165.93649685607,-1247.6400000002177,4971.279999999993
162898.99977318748,-1160.064455211861,4877.560000000005
139915.7171007936,-843.8400000000292,4980.31999999999
157129.26021640102,-1064.1999999999898,5020.919999999989
165094.32233847375,-899.7600000000966,4921.799999999988
160343.45822085557,-1238.320000000058,4935.279999999994
170564.1856329265,-1009.1463314182474,4719.927549492119
161673.42891940978,-1189.599999999995,4506.89762241278
143498.55943378777,-1104.0724505078979,5088.119999999986
152739.26740481422,-877.5973407148304,4734.745726423351
156068.10231811233,-927.1600000001345,4857.554321805468
145709.59744164065,-1181.7439396216942,4846.080000000006
144549.61905887333,-1523.1600000000326,5006.7599999999975
141239.4892172048,-1724.480000000316,4992.759999999998
140753.07464939554,-1293.5361238073529,4901.039999999999
148735.8817657718,-2324.8315038568544,4940.759999999998
164480.72158435525,-1044.5339196773857,4970.159999999982
153915.87609080898,-2185.343027905219,4947.759999999993
151812.81957898493,-1606.1148562630697,4620.119999999955
155951.27055115617,-1526.240000000038,4958.84
169546.2728489263,-1384.6168895540177,4225.463876192996
173554.08752635337,-868.6425320320159,4723.202323095329
159073.73717744043,-1360.8281307624566,4993.520000000006
138771.69252766692,-1213.0400000000163,3966.679999999952
158895.3455224123,-1098.640000000043,4818.319999999993
139166.3933168245,-1260.0400000000154,5035.679999999984
147919.59804919997,-1575.5717261737664,4871.9448442486155
172436.21356583116,-1614.7189470236117,5165.559999999992
147547.63653836175,-1173.6676633063016,4888.280000000001
156893.53682430024,-1631.5000762416457,4972.039999999996
147902.20518194788,-1601.4947818366782,4873.079999999993
137412.25114118843,-1366.8089169896557,4855.399999999976
148242.00027698028,-960.1200000001554,4909.559999999961
134124.07981171692,-1181.0158683924528,4862.701265872429
152888.86160680003,-1154.5200000000477,4860.040000000012
146989.1754152746,-1309.8835429940664,4990.76
151944.4703164833,-1449.6875063449988,4852.599999999963
154638.703946287,-2050.136411032974,5013.7599999999975
164014.87608334346,-895.2000000001281,4955.5812658724135
161644.50519761158,-1463.3200000000252,4727.056537554718
167884.4888172654,-893.3600000001607,4938.5199999999995
157989.98320895474,-909.9183399415633,4797.879999999984
165573.57593978956,-1288.1200000002136,4949.759999999997
148691.5577650395,-872.4800000000105,5026.759999999999
138865.21277034163,-1133.1068151377694,5003.759999999996
164138.54427902593,-934.376123806971,4610.475586291277
149704.40827652268,-1293.400260868657,4726.27319963622
144401.93039827692,-2122.0488815972203,4934.5599999999895
151321.65454304634,-1527.513899192707,4590.265099176348
161111.34938286064,-998.7475766349817,5094.243829647825
152055.07120393324,-1362.0457746839238,4937.280000000008
154903.07928160176,-1288.2436762536236,4989.519999999996
148994.67077913918,-806.4044137087039,4960.519999999995
148590.19551847008,-1029.7269837092317,4669.169873281633
159007.94476979823,-907.2513158710572,4931.279999999991
149071.8756917251,-1059.2399999999907,4932.288445020305
154391.66702424604,-1628.7848592615992,4990.159999999984
158163.61689765024,-1091.1599999999817,4482.399999999976
159184.25456471305,-1177.1632011389083,4869.07999999999
156183.92977051076,-1070.477340714875,4691.753793691222
158528.08653448118,-1367.4300475485143,4833.295581164802
146950.82267532524,-1382.8399999996182,4804.359999999973
148991.66953462682,-1282.6000000000367,5008.5199999999995
145834.22400438486,-1193.559999999823,4864.751251314951
169336.70006789008,-1255.7939097975614,4983.039999999995
158010.96090333484,-1588.3643407667405,5212.599999999995
153456.60910666184,-1316.6448843021208,5056.380513279858
154036.78784337777,-1316.0896078658116,4951.079999999984
149030.64035020463,-1255.2400000000052,4674.064670900114
147705.7291956032,-1269.8887486853782,4889.330618885076
131494.64710663323,-1388.6399999999994,4994.279999999995
152356.67522898503,-1424.7600000000675,5018.319999999989
141385.62155342972,-1142.053948507717,5207.52
146252.7571341144,-1640.8000000000611,4704.879999999994
178538.8910455328,-1315.920000000231,4865.359999999994
151655.7908883489,-1208.4400000000314,4933.599999999997
141889.949349862,-1292.3200000000652,4737.639999999965
167917.5010224704,-1426.7600000004022,4992.759999999998
140721.8952946412,-1585.7161899739585,5065.095800565582
163949.49198181828,-1156.8800000000338,4979.279999999995
164000.9161355473,-1108.0000000001164,4956.639999999983
144381.28842102605,-1679.9041413789673,5042.095763610008
154584.32571506023,-1279.1916820713523,4988.76
156952.427183861,-1857.784418835181,4562.839999999982
159976.31737306603,-1248.3600000000151,4788.479999999897
160542.33530010114,-1278.8605872423504,4997.759999999998
155341.88212720893,-1430.040000000041,5001.28
132096.92106805727,-1703.9455681815161,4995.759999999998
153727.8244238631,-987.8751870676642,4882.079999999987
143785.70837034239,-1496.3244356303949,5035.159999999968
168239.72107951884,-947.0000000001164,4884.657622412745
158195.47021476354,-1398.03999999999,4862.319999999992
154995.26811906885,-1988.7734859935372,4945.559999999995
146854.0806383766,-1257.9990557016572,4949.28
153929.35980190025,-1158.0404840506817,4988.519999999997
144780.2569089265,-1088.152163675244,4903.319999999996
167361.3352156251,-881.9200000000328,4977.519999999996
147302.67307577358,-1635.4400000004825,4942.1944973242735
171346.49381721986,-1227.9999999997672,4997.759999999998
157486.23260829653,-1497.2750133382797,4966.199999999951
151330.4528656967,-1466.1012249211053,4954.0399999999945
150786.39582883712,-1603.3919799563155,7391.319999999998
148771.6973661629,-1315.5973407149286,4909.696933007284
135735.52248298976,-1039.738378313391,5034.759999999997
148043.07838802692,-1059.2399999999907,4982.519999999998
159789.0336254956,-837.8437761127734,4844.590545123793
147400.78987415772,-1162.858977960318,4849.680000000003
153882.53963452394,-1338.4400000001042,5005.439999999994
162480.49033601471,-917.3235429936467,5222.279999999997
140737.2233551287,-1397.720000000103,4580.559999999955
160846.5378566324,-946.6016994363454,4817.600000000001
149069.5357251528,-965.0875951734415,4956.519999999999
141972.99127607388,-2038.440000000628,4879.039999999954
153086.75371622504,-567.4000000001688,4823.3599999999915
149287.53180431863,-1046.616448800618,5010.519999999998
168207.2287974959,-1124.6068513056744,4979.519999999999
158130.50420990607,-1167.6245404231668,4588.548503462068
157136.31870547775,-1464.4125902136439,5211.759999999999
168309.61152351167,-1070.7200000000012,5376.7599999999975
145446.7539434419,-1175.9322794119216,4907.239999999993
153054.57445685932,-1545.1600215421204,4825.04
142695.12522010642,-1675.120000000068,4948.039999999986
159195.7308944197,-2303.018378313529,4908.279999999996
150260.65898860036,-1250.9200000001438,4919.039999999992
159387.7747476769,-1065.9327214533187,4717.679999999987
119860.91335848281,-1276.8239044364818,4816.128764141009
149532.89059455428,-1602.1200000000026,4961.519999999999
166173.6361983265,-1233.0400000000664,4829.159999999976
165669.77564237243,-1415.7002777814923,4941.4784772860185
139940.48135117374,-1539.1832099517342,4960.719999999981
157044.53510485118,-1763.86279610794,4987.039999999992
155015.28981833032,-2046.7454467496427,4878.3199999999915
147914.98582572202,-1262.47578196619,5004.0399999999945
150448.53403200558,-1344.2800000000425,5224.085254118761
138810.052069141,-1322.2845528600628,5023.759999999996
136621.92692902026,-1232.122510743393,4868.207831374695
148046.14404996258,-2069.720000000074,4740.823582291281
132529.79632276105,-1368.8000000005413,4799.959999999946
156155.05040531603,-1208.368425862005,4732.872931562435
144056.90701231683,-1257.2771124410065,4962.519999999998
151306.4670565244,-1375.1312263662967,4893.479999999987
152510.84228539758,-1342.6800000001385,4753.984973455593
160947.22481730333,-2067.6400000001595,4981.519999999997
144365.23145347653,-949.9714357315825,4989.760000000001
168801.95660343062,-1355.6095137526754,4789.599999999952
144211.16626413877,-1328.3065612627252,4290.496565153671
161634.90129525322,-1014.1600000000471,4436.632931562477
157205.9480769435,-1065.3200000000434,4908.399999999984
155733.03276458228,-1119.5444552119588,4801.216565153677
136535.66071987283,-1192.307593445592,4922.120000000003
143325.54753216542,-1786.8943000762956,4875.7999999999865
152188.69308379808,-1563.8351610199752,4866.439999999951
156502.1291021335,-1430.5152188725697,5054.055100868121
149552.2968306643,-1640.16000000008,4639.64265928518
154639.91852139746,-1549.9361366561352,4995.759999999998
149575.16766143078,-1252.1599999999962,4166.959999999954
144182.4455034619,-1143.0399999998044,4726.631615768807
144716.74110797886,-1096.4400000000169,4821.399999999949
173168.2902972671,-1280.0400000000518,4704.614400984408
147591.33232276022,-1707.23738433186,4919.957556383665
157609.958746569,-1513.1600000000444,3640.6799999999484
133980.16263259866,-1153.1600000000108,4714.983110446227
150468.52359013454,-1091.4400000000169,4970.039999999995
141006.5673344001,-1049.3886127750302,4874.760000000004
155284.4529208691,-1248.4217029190695,4990.040000000003
156753.7587627264,-930.4994867200439,5123.279999999996
145738.1140017541,-1228.7424097479961,4956.7599999999975
159796.54105020477,-1047.8320267211384,4945.800000000017
160984.6847732146,-1442.6503634295004,4891.54126587242
154286.89110177534,-1163.108496172892,4947.519999999998
154633.36500790878,-892.4277675881385,5002.759999999998
147823.4282958107,-1615.5200000000768,4991.7599999999975
156674.62231513052,-960.828037625055,4780.839999999998
178206.7863973803,-815.9224289615668,5209.520000000008
149224.38061413047,-1321.022377587302,4961.760000000011
160092.5799333718,-1397.5913382215076,4636.039999999925
145319.48713256686,-1241.7567013128719,4989.079999999985
142943.72862156804,-1466.560000000136,4976.599999999988
144092.53333636277,-1027.4721686255943,5012.759999999998
144234.52870345622,-1598.0800000002782,4944.759999999999
151353.9174798708,-1829.0199522854673,4940.599999999998
146598.6669101989,-1412.7392182859185,4996.519999999997
134832.35685732766,-1431.0000000000728,4824.6118192570375
143860.5936149645,-1075.5324801443057,4688.560000000001
152260.44640899892,-1219.0400000001537,4843.251503827572
163768.5383485602,-1592.800999313171,4854.519999999996
148038.15628735465,-1477.5191778575536,4897.959999999994
146398.7220591929,-1121.6400000002614,4216.319999999991
154899.25045939532,-1335.2242576137505,4998.7599999999975
155295.24945511814,-1235.1404446584347,5353.879999999991
157628.16095473556,-1295.1999999997206,4980.599999999999
166362.282374331,-1216.8161238058237,4888.280000000005
128087.44117786693,-1236.6000000000495,4983.519999999997
147505.01527604857,-977.0340060724284,4993.5199999999995
161801.2313851916,-1400.704295421885,4911.965197362404
151605.17721130018,-1821.221980744711,4898.97762241275
151814.7850669739,-1143.6800000000512,4986.519999999997
158072.17009172493,-789.9002297652842,4866.719999999982
163068.71705683012,-1020.6400000000431,4988.76
160846.02335694715,-1214.9365965345933,5004.759999999999
148742.2704332121,-1278.400000000067,4947.000348588084
142077.125315115,-1331.800000000003,5041.159999999979
158629.21425318197,-1284.2551350521971,4957.119999999998
141406.5487628213,-1095.7734754910925,4947.143303883451
145384.23940315936,-1091.3246909072768,4766.721660058453
156639.68755714732,-1136.2000000000116,4932.799999999992
147426.79658828175,-1454.5590338252005,4892.87999999998
151165.2341713822,-1374.12000000001,4761.999999999965
160868.0709532097,-1129.5999999996275,4990.5251009271105
156512.8121056222,-1239.640000000043,4923.105765967483
152410.86595500974,-1178.6858728414518,5015.5803757323165
157060.92847141688,-1683.9042063180077,4764.110793192301
171967.53753198744,-1412.8893892747437,4859.238784052615
151685.87149774228,-1073.7600000000966,4990.519999999998
145178.31163263918,-1414.8751257817348,4769.171028271273
152726.49835960823,-1171.8399999999947,4954.959999999967
173963.53190193663,-1415.6800000000076,4987.800000000001
148086.5421493504,-1173.3600000000097,5061.519999999997
152454.3658459277,-1059.2399999999907,5327.759999999997
158230.90356001438,-1429.1502359196893,4958.560000000006
149605.0174799766,-1373.6138524204289,4712.855581164838
181307.76907436817,-957.3486205672525,5006.519999999997
168483.82598654082,-2214.693947316875,4992.559999999998
160278.82557872438,-1633.2648991323658,4958.519999999997
148331.8132021903,-1278.2800000000243,4979.519999999996
154569.5566151887,-1287.5600000000704,4984.0399999999945
160660.26620018587,-1412.5248104297862,4840.764874218517
145368.52795990708,-1277.2000000001135,4964.6586303534195
163246.2291739197,-1931.4681897598784,4983.039999999993
161269.38183401027,-1066.7897089937305,4590.2399999999725
149023.6352203954,-1385.8000000000757,4584.752931562501
155447.88915006403,-1152.1717536361684,4922.760000000015
151012.76939002326,-1398.0557190283726,4684.65558116483
141909.18467042578,-1067.479999999994,5026.519999999997
156846.1475979507,-1197.4051001431144,5090.279999999996
151519.39653214937,-1321.9305532143917,4993.279999999996
145779.53791458436,-1624.2150521000294,4928.652905295789
143278.79812171994,-1089.8248991319197,4653.626756115524
160306.20743180663,-1173.7600000000966,4967.3200000000015
149635.28972245372,-1602.2421511447756,4986.279999999998
158970.26883008127,-1080.209513752663,4990.519999999995
143657.71782071,-1595.0302359201487,4822.719999999966
154744.669587291,-783.8411392500566,4781.439999999984
152855.68284139136,-1758.9545148742036,4987.519999999998
168479.9279015819,-1258.7397103007152,4947.4799999999605
159530.76012284472,-1239.0924932364724,4467.261621686635
130785.2113460519,-1443.1200000002573,4938.030989749633
146841.03193435373,-1782.5713691440178,4921.199999999988
164941.24827246758,-934.3950133385515,4816.636223887188
143756.97224562004,-1477.4052835878429,4988.7599999999975
149823.0367789496,-1389.6837066794687,4829.399999999988
153340.5786128142,-1069.6800000000294,4646.0800000000145
