run_label,trade_id,instrument,signal,timeframe,entry_time,exit_time,entry_price,exit_price,stop_price,exit_reason,pnl_points,pnl_dollars,contracts,is_winner,mfe_r,mae_r,mfe_points,mae_points
MGC,30,MGC,EMA_LONG,5min,2019-01-09 01:42:00-05:00,2019-01-09 02:01:00-05:00,612.4499999999995,611.5499999999994,610.9067503576885,CROSS_EXIT,-0.900000000000091,-10.24000000000091,1,False,0.032399165131308846,0.5507858072315137,0.05000000000006821,0.8500000000000227
MGC,31,MGC,EMA_LONG,5min,2019-01-09 02:06:00-05:00,2019-01-09 04:11:00-05:00,611.7499999999994,611.7499999999994,610.6493125270667,CROSS_EXIT,0.0,-1.24,1,False,1.2265061910835227,0.408835397027772,1.3500000000000227,0.4499999999999318
MGC,32,MGC,EMA_LONG,5min,2019-01-09 06:57:00-05:00,2019-01-09 07:18:00-05:00,611.2499999999994,610.3499999999996,609.9890029930395,CROSS_EXIT,-0.8999999999998636,-10.239999999998636,1,False,0.0,0.5947674703907894,0.0,0.7499999999998863
MGC,33,MGC,EMA_LONG,5min,2019-01-09 07:47:00-05:00,2019-01-09 12:01:00-05:00,611.0499999999994,617.9499999999995,609.5817554000081,CROSS_EXIT,6.900000000000091,67.76000000000091,1,True,7.1173427098333075,0.23837989937241927,10.45000000000016,0.35000000000002274
MGC,34,MGC,EMA_LONG,5min,2019-01-09 12:56:00-05:00,2019-01-09 18:21:00-05:00,619.5499999999994,622.1499999999995,617.643130256873,CROSS_EXIT,2.6000000000001364,24.760000000001366,1,True,2.123899660476983,0.18354688423876045,4.050000000000068,0.35000000000002274
MGC,35,MGC,EMA_LONG,5min,2019-01-09 19:46:00-05:00,2019-01-09 20:24:00-05:00,622.8499999999993,621.5580888117032,621.7080888117032,STOP,-1.291911188296126,-14.15911188296126,1,False,0.3940761808907454,1.0070835733870844,0.45000000000015916,1.1499999999999773
MGC,36,MGC,EMA_LONG,5min,2019-01-09 21:01:00-05:00,2019-01-10 01:26:00-05:00,622.4499999999995,624.6499999999995,621.5049909349417,CROSS_EXIT,2.2000000000000455,20.760000000000456,1,True,4.497311356203821,0.1587286361012915,4.249999999999886,0.14999999999997726
MGC,37,MGC,EMA_LONG,5min,2019-01-10 02:31:00-05:00,2019-01-10 02:56:00-05:00,625.3499999999993,624.4499999999995,624.2552335683972,CROSS_EXIT,-0.8999999999998636,-10.239999999998636,1,False,0.5023902671140331,0.8677650068331599,0.5500000000000682,0.9499999999999318
MGC,38,MGC,EMA_LONG,5min,2019-01-10 03:16:00-05:00,2019-01-10 03:56:00-05:00,626.3499999999993,624.8499999999996,624.3471322085185,CROSS_EXIT,-1.4999999999997726,-16.239999999997725,1,False,0.02496420393434933,0.7239619140951089,0.05000000000006821,1.4499999999999318
MGC,39,MGC,EMA_LONG,5min,2019-01-10 06:16:00-05:00,2019-01-10 06:56:00-05:00,623.0499999999994,622.3499999999996,621.8022741171833,CROSS_EXIT,-0.6999999999998181,-8.239999999998181,1,False,0.6010935657657234,0.520947756996863,0.7500000000001137,0.6499999999999773
MGC,40,MGC,EMA_LONG,5min,2019-01-10 07:31:00-05:00,2019-01-10 08:27:00-05:00,623.1499999999995,622.2499999999994,621.4415850451563,CROSS_EXIT,-0.900000000000091,-10.24000000000091,1,False,0.4975372040559317,0.6146047814808803,0.8500000000000227,1.0500000000000682
MGC,41,MGC,EMA_LONG,5min,2019-01-10 18:11:00-05:00,2019-01-11 01:41:00-05:00,616.7499999999994,621.1499999999995,615.6824965817241,CROSS_EXIT,4.400000000000091,42.76000000000091,1,True,6.229488249080888,0.14051477253563832,6.649999999999977,0.14999999999997726
MGC,42,MGC,EMA_LONG,5min,2019-01-11 02:06:00-05:00,2019-01-11 03:41:00-05:00,622.1499999999995,622.4499999999995,621.1604729979102,CROSS_EXIT,0.2999999999999545,1.7599999999995453,1,True,2.172755261312185,0.8589962661001983,2.1499999999999773,0.8500000000000227
MGC,43,MGC,EMA_LONG,5min,2019-01-11 05:56:00-05:00,2019-01-11 06:16:00-05:00,622.4499999999995,621.3499999999996,621.1376456547671,CROSS_EXIT,-1.099999999999909,-12.23999999999909,1,False,0.0,0.7238898575305932,0.0,0.9499999999999318
MGC,44,MGC,EMA_LONG,5min,2019-01-11 07:22:00-05:00,2019-01-11 07:51:00-05:00,622.2499999999994,621.0061262168135,621.1561262168135,STOP,-1.2438737831859044,-13.678737831859044,1,False,0.4113820140101527,1.142727816694938,0.4499999999999318,1.2499999999998863
MGC,45,MGC,EMA_LONG,5min,2019-01-11 08:16:00-05:00,2019-01-11 08:30:00-05:00,622.0499999999994,620.1299593918167,620.2799593918166,STOP,-1.9200406081827168,-20.440406081827167,1,False,0.1412396974647847,1.1016696402247812,0.2500000000001137,1.9499999999999318
MGC,46,MGC,EMA_LONG,5min,2019-01-11 10:56:00-05:00,2019-01-11 11:31:00-05:00,619.0499999999994,618.3499999999996,616.7153574785702,CROSS_EXIT,-0.6999999999998181,-8.239999999998181,1,False,0.1499158851033738,0.36408143525103676,0.35000000000002274,0.8500000000000227
MGC,47,MGC,EMA_LONG,5min,2019-01-11 12:16:00-05:00,2019-01-11 13:26:00-05:00,618.9499999999995,618.0499999999994,617.5845470432878,CROSS_EXIT,-0.900000000000091,-10.24000000000091,1,False,0.6957398241589651,0.6225040531949249,0.9499999999999318,0.8500000000000227
MGC,48,MGC,EMA_LONG,5min,2019-01-13 18:11:00-05:00,2019-01-13 22:11:00-05:00,617.1499999999995,619.4499999999995,616.2862559362994,CROSS_EXIT,2.2999999999999545,21.759999999999547,1,True,5.03621406249155,0.28943758979849504,4.350000000000023,0.2500000000001137
MGC,49,MGC,EMA_LONG,5min,2019-01-13 22:54:00-05:00,2019-01-13 22:57:00-05:00,620.0499999999994,619.7499999999994,618.6963988862595,CROSS_EXIT,-0.2999999999999545,-4.2399999999995455,1,False,0.0,0.18469251943001547,0.0,0.2499999999998863
MGC,50,MGC,EMA_LONG,5min,2019-01-13 23:13:00-05:00,2019-01-13 23:24:00-05:00,620.1499999999995,619.7499999999994,618.9999999999995,CROSS_EXIT,-0.40000000000009095,-5.24000000000091,1,False,0.0,0.21739130434792925,0.0,0.2500000000001137
MGC,51,MGC,EMA_LONG,5min,2019-01-14 00:41:00-05:00,2019-01-14 01:34:00-05:00,620.8499999999993,619.5003955905722,619.6503955905722,STOP,-1.3496044094271156,-14.736044094271156,1,False,0.3751236628206903,1.0420101745014543,0.45000000000015916,1.2499999999998863
MGC,52,MGC,EMA_LONG,5min,2019-01-14 02:36:00-05:00,2019-01-14 07:26:00-05:00,620.7499999999994,622.3499999999996,619.1478012011008,CROSS_EXIT,1.6000000000001364,14.760000000001364,1,True,2.590190432581036,0.15603556822770318,4.149999999999977,0.2499999999998863
MGC,53,MGC,EMA_LONG,5min,2019-01-14 08:01:00-05:00,2019-01-14 08:26:00-05:00,624.3499999999993,622.9499999999995,622.2808910798607,CROSS_EXIT,-1.3999999999998636,-15.239999999998636,1,False,0.16915494230075026,0.6524547774456096,0.35000000000002274,1.3499999999997954
MGC,54,MGC,EMA_LONG,5min,2019-01-14 15:56:00-05:00,2019-01-14 18:51:00-05:00,620.4499999999995,620.0499999999994,619.3999999999994,CROSS_EXIT,-0.40000000000009095,-5.24000000000091,1,False,1.0952380952380025,0.3333333333333333,1.1499999999999773,0.35000000000002274
MGC,55,MGC,EMA_LONG,5min,2019-01-14 20:26:00-05:00,2019-01-14 22:11:00-05:00,620.6499999999995,620.3499999999996,619.9901920606861,CROSS_EXIT,-0.2999999999999545,-4.2399999999995455,1,False,2.349168458950024,0.22733888312418474,1.5499999999998408,0.14999999999997726
MGC,56,MGC,EMA_LONG,5min,2019-01-15 05:21:00-05:00,2019-01-15 08:21:00-05:00,617.7499999999994,617.9499999999995,616.1655653364237,CROSS_EXIT,0.20000000000004547,0.7600000000004548,1,True,1.8618628257869618,0.5364689498030497,2.949999999999932,0.8500000000000227
MGC,57,MGC,EMA_LONG,5min,2019-01-15 08:41:00-05:00,2019-01-15 10:36:00-05:00,620.1499999999995,620.6499999999995,617.8940770229049,CROSS_EXIT,0.5,3.76,1,True,1.4406520226969257,0.332458159083968,3.2499999999998863,0.7500000000001137
MGC,58,MGC,EMA_LONG,5min,2019-01-15 13:56:00-05:00,2019-01-15 15:56:00-05:00,617.0499999999994,617.5499999999994,615.7012554723206,CROSS_EXIT,0.5,3.76,1,True,1.5940750497057385,0.1853575639191896,2.1499999999999773,0.2499999999998863
MGC,59,MGC,EMA_LONG,5min,2019-01-15 18:33:00-05:00,2019-01-15 20:56:00-05:00,618.1499999999995,617.3499999999996,616.9999999999995,CROSS_EXIT,-0.7999999999999545,-9.239999999999545,1,False,1.1739130434783038,0.5652173913043392,1.3500000000000227,0.6499999999999773
MGC,60,MGC,EMA_LONG,5min,2019-01-15 23:21:00-05:00,2019-01-16 02:41:00-05:00,618.2499999999994,619.1499999999995,617.0999999999995,CROSS_EXIT,0.900000000000091,7.760000000000909,1,True,2.391304347826233,0.3913043478260354,2.7500000000001137,0.4499999999999318
MGC,61,MGC,EMA_LONG,5min,2019-01-16 03:31:00-05:00,2019-01-16 03:56:00-05:00,620.2499999999994,618.8499999999996,618.3341276222359,CROSS_EXIT,-1.3999999999998636,-15.239999999998636,1,False,0.0,0.7568353804925969,0.0,1.4499999999999318
MGC,62,MGC,EMA_LONG,5min,2019-01-16 08:11:00-05:00,2019-01-16 12:56:00-05:00,618.2499999999994,621.9499999999995,616.559616530236,CROSS_EXIT,3.7000000000000455,35.76000000000045,1,True,3.224120501345537,0.2070536101781698,5.449999999999932,0.35000000000002274
MGC,63,MGC,EMA_LONG,5min,2019-01-16 15:18:00-05:00,2019-01-16 15:22:00-05:00,622.2499999999994,621.6499999999995,621.018369313447,CROSS_EXIT,-0.599999999999909,-7.239999999999091,1,False,0.0,0.446562436292999,0.0,0.5500000000000682
MGC,64,MGC,EMA_LONG,5min,2019-01-16 20:01:00-05:00,2019-01-16 21:38:00-05:00,622.8499999999993,621.5499999999994,621.6999999999994,STOP,-1.2999999999999545,-14.239999999999545,1,False,0.65217391304359,1.0,0.7500000000001137,1.1499999999999773
MGC,65,MGC,EMA_LONG,5min,2019-01-17 00:56:00-05:00,2019-01-17 02:11:00-05:00,620.6499999999995,619.7499999999994,619.7999999999995,CROSS_EXIT,-0.900000000000091,-10.24000000000091,1,False,0.7647058823528939,1.3529411764705253,0.6499999999999773,1.1499999999999773
MGC,66,MGC,EMA_LONG,5min,2019-01-17 02:51:00-05:00,2019-01-17 07:01:00-05:00,620.8499999999993,621.9499999999995,619.833694651928,CROSS_EXIT,1.1000000000001364,9.760000000001364,1,True,2.4106928145655853,0.34438468779485987,2.450000000000159,0.34999999999979536
MGC,67,MGC,EMA_LONG,5min,2019-01-17 11:16:00-05:00,2019-01-17 14:46:00-05:00,620.0499999999994,619.0499999999994,618.2145981287907,CROSS_EXIT,-1.0,-11.24,1,False,0.7900177191414196,0.7900177191412957,1.4500000000001592,1.4499999999999318
MGC,68,MGC,EMA_LONG,5min,2019-01-17 16:01:00-05:00,2019-01-17 16:51:00-05:00,620.5499999999994,619.7499999999994,618.6385617354612,CROSS_EXIT,-0.7999999999999545,-9.239999999999545,1,False,0.0,0.3923746918298077,0.0,0.7499999999998863
MGC,69,MGC,EMA_LONG,5min,2019-01-17 22:12:00-05:00,2019-01-18 00:27:00-05:00,620.1499999999995,619.6499999999995,619.1999999999994,CROSS_EXIT,-0.5,-6.24,1,False,0.4736842105261646,0.5789473684210275,0.4499999999999318,0.5500000000000682
MGC,70,MGC,EMA_LONG,5min,2019-01-18 01:39:00-05:00,2019-01-18 02:16:00-05:00,619.8499999999993,619.4499999999995,618.6999999999994,CROSS_EXIT,-0.3999999999998636,-5.239999999998636,1,False,0.3913043478262331,0.30434782608678457,0.45000000000015916,0.34999999999979536
MGC,71,MGC,EMA_LONG,5min,2019-01-18 07:31:00-05:00,2019-01-18 08:01:00-05:00,614.3499999999993,613.6499999999995,613.0259917190748,CROSS_EXIT,-0.6999999999998181,-8.239999999998181,1,False,0.11329234277557597,0.7175181709109507,0.15000000000020464,0.9499999999999318
MGC,72,MGC,EMA_LONG,5min,2019-01-18 10:11:00-05:00,2019-01-18 10:31:00-05:00,612.1499999999995,610.4499999999995,609.488212539449,CROSS_EXIT,-1.7000000000000455,-18.240000000000453,1,False,0.5071779847218987,0.6950216827670432,1.3500000000000227,1.8500000000000227
MGC,73,MGC,EMA_LONG,5min,2019-01-18 11:01:00-05:00,2019-01-18 11:21:00-05:00,611.9499999999995,610.9499999999995,609.2697254457904,CROSS_EXIT,-1.0,-11.24,1,False,0.2052028584670016,0.42906052224912344,0.5500000000000682,1.1499999999999773
MGC,74,MGC,EMA_LONG,5min,2019-01-20 18:01:00-05:00,2019-01-20 21:31:00-05:00,610.6499999999995,610.5499999999994,609.2098793604924,CROSS_EXIT,-0.10000000000013642,-2.2400000000013645,1,False,0.6596669570162476,0.17359656763594605,0.9499999999999318,0.2500000000001137
MGC,75,MGC,EMA_LONG,5min,2019-01-21 01:16:00-05:00,2019-01-21 03:11:00-05:00,610.5499999999994,610.0499999999994,609.3999999999994,CROSS_EXIT,-0.5,-6.24,1,False,0.7391304347826431,0.47826086956508845,0.8500000000000227,0.5499999999998408
MGC,76,MGC,EMA_LONG,5min,2019-01-21 08:51:00-05:00,2019-01-21 18:11:00-05:00,606.2499999999994,608.1499999999995,605.3805616996655,CROSS_EXIT,1.900000000000091,17.76000000000091,1,True,3.047944861621648,0.17252518084648372,2.6499999999999773,0.14999999999997726
MGC,77,MGC,EMA_LONG,5min,2019-01-21 23:06:00-05:00,2019-01-21 23:43:00-05:00,606.8499999999993,605.9499999999995,605.8999999999994,CROSS_EXIT,-0.8999999999998636,-10.239999999998636,1,False,0.052631578947444004,0.7894736842104634,0.05000000000006821,0.7499999999998863
MGC,78,MGC,EMA_LONG,5min,2019-01-22 00:41:00-05:00,2019-01-22 06:07:00-05:00,607.2499999999994,611.5499999999994,606.0999999999995,CROSS_EXIT,4.2999999999999545,41.75999999999954,1,True,4.913043478260947,0.9130434782609469,5.649999999999977,1.0500000000000682
MGC,79,MGC,EMA_LONG,5min,2019-01-22 09:06:00-05:00,2019-01-22 09:23:00-05:00,611.8499999999993,610.4251383736869,610.5751383736869,STOP,-1.4248616263124632,-15.488616263124632,1,False,0.3529794847632021,1.1373783397920842,0.45000000000015916,1.4499999999999318
MGC,80,MGC,EMA_LONG,5min,2019-01-22 11:41:00-05:00,2019-01-22 15:31:00-05:00,609.3499999999993,612.0499999999994,608.4298023688627,CROSS_EXIT,2.7000000000000455,25.760000000000456,1,True,4.50990076433281,0.16300846136139413,4.150000000000205,0.14999999999997726
MGC,81,MGC,EMA_LONG,5min,2019-01-22 16:06:00-05:00,2019-01-22 18:36:00-05:00,613.1499999999995,612.3499999999996,611.463779141738,CROSS_EXIT,-0.7999999999999545,-9.239999999999545,1,False,0.0889563186607853,0.3854773808634479,0.14999999999997726,0.6499999999999773
MGC,82,MGC,EMA_LONG,5min,2019-01-22 20:47:00-05:00,2019-01-22 22:06:00-05:00,613.3499999999993,612.2499999999994,611.797445476486,CROSS_EXIT,-1.099999999999909,-12.23999999999909,1,False,0.0,0.8051247032350425,0.0,1.2499999999998863
MGC,83,MGC,EMA_LONG,5min,2019-01-23 00:41:00-05:00,2019-01-23 04:41:00-05:00,612.2499999999994,613.0499999999994,611.3999999999994,CROSS_EXIT,0.7999999999999545,6.759999999999545,1,True,2.6470588235294747,0.8823529411763132,2.2500000000001137,0.7499999999998863
MGC,84,MGC,EMA_LONG,5min,2019-01-23 06:13:00-05:00,2019-01-23 07:11:00-05:00,613.6499999999995,612.6499999999995,612.4999999999995,CROSS_EXIT,-1.0,-11.24,1,False,0.04347826086942767,0.8260869565218939,0.04999999999984084,0.9500000000001592
MGC,85,MGC,EMA_LONG,5min,2019-01-23 10:41:00-05:00,2019-01-23 13:46:00-05:00,610.4499999999995,611.4499999999995,607.8391308888015,CROSS_EXIT,1.0,8.76,1,True,1.2447962197954223,0.4021649325493305,3.2499999999998863,1.0500000000000682
MGC,86,MGC,EMA_LONG,5min,2019-01-23 18:48:00-05:00,2019-01-23 21:26:00-05:00,611.1499999999995,610.6499999999995,610.1999999999994,CROSS_EXIT,-0.5,-6.24,1,False,1.4210526315787333,0.47368421052640397,1.3500000000000227,0.45000000000015916
MGC,87,MGC,EMA_LONG,5min,2019-01-24 05:36:00-05:00,2019-01-24 06:17:00-05:00,607.5499999999994,606.7499999999994,606.2466200651774,CROSS_EXIT,-0.7999999999999545,-9.239999999999545,1,False,0.03836179970569775,0.6521505949959896,0.05000000000006821,0.8500000000000227
MGC,88,MGC,EMA_LONG,5min,2019-01-24 08:16:00-05:00,2019-01-24 08:21:00-05:00,607.4499999999995,606.8499999999996,605.9931935714037,CROSS_EXIT,-0.599999999999909,-7.239999999999091,1,False,0.0,0.4461814467873533,0.0,0.6499999999999773
MGC,89,MGC,EMA_LONG,5min,2019-01-24 08:51:00-05:00,2019-01-24 12:11:00-05:00,606.9499999999995,609.0499999999994,605.4454036515048,CROSS_EXIT,2.099999999999909,19.759999999999092,1,True,3.0905298983691574,0.2990835385518101,4.649999999999977,0.4499999999999318
MGC,90,MGC,EMA_LONG,5min,2019-01-24 15:40:00-05:00,2019-01-24 20:27:00-05:00,608.3499999999993,607.8499999999996,607.0999999999995,CROSS_EXIT,-0.4999999999997726,-6.2399999999977265,1,False,1.1600000000002328,0.27999999999986175,1.4500000000001592,0.34999999999979536
MGC,91,MGC,EMA_LONG,5min,2019-01-24 21:41:00-05:00,2019-01-25 04:11:00-05:00,608.9499999999995,611.0499999999994,608.4872731545562,CROSS_EXIT,2.099999999999909,19.759999999999092,1,True,8.32024343932711,0.3241653288049013,3.8500000000000227,0.14999999999997726
MGC,92,MGC,EMA_LONG,5min,2019-01-25 05:56:00-05:00,2019-01-25 08:01:00-05:00,611.5499999999994,611.6499999999995,610.4248649443294,CROSS_EXIT,0.10000000000013642,-0.23999999999863575,1,False,1.110977738806495,0.13331732865674706,1.2500000000001137,0.14999999999997726
MGC,93,MGC,EMA_LONG,5min,2019-01-25 08:26:00-05:00,2019-01-25 13:01:00-05:00,612.7499999999994,625.6499999999995,611.3800553655425,CROSS_EXIT,12.900000000000091,127.76000000000091,1,True,11.350823682129475,0.10949347603338622,15.550000000000068,0.14999999999997726
MGC,94,MGC,EMA_LONG,5min,2019-01-25 13:11:00-05:00,2019-01-25 13:56:00-05:00,626.1499999999995,625.1499999999995,623.6054188105467,CROSS_EXIT,-1.0,-11.24,1,False,0.33404318302879243,0.33404318302879243,0.8500000000000227,0.8500000000000227
MGC,95,MGC,EMA_LONG,5min,2019-01-25 14:16:00-05:00,2019-01-25 16:59:00-05:00,626.0499999999994,630.7499999999994,624.1683742752512,EOD,4.7000000000000455,45.76000000000045,1,True,3.4810323401995786,0.23915489360145903,6.550000000000068,0.4499999999999318
MGC,96,MGC,EMA_LONG,5min,2019-01-27 19:46:00-05:00,2019-01-28 00:56:00-05:00,629.5499999999994,630.3499999999996,627.9645900986812,CROSS_EXIT,0.8000000000001819,6.760000000001819,1,True,1.7345671915595484,0.40998860891404376,2.7500000000001137,0.6499999999999773
